Setting constant concentration for Diatoms @ 20
Setting constant concentration for HAB @ 20
No initial condition for this pressure gradient --> using default!
Using initial condition from initial_condition/initial_condition-pressure=2.00e-07.csv
Total time = 346.168000
         233408533 function calls (232510377 primitive calls) in 371.927 seconds

   Ordered by: cumulative time

   ncalls  tottime  percall  cumtime  percall filename:lineno(function)
    25890    0.010    0.000    0.250    0.000 core.py:375(copy)
    12945    0.007    0.000    0.247    0.000 base.py:6312(_index_as_unique)
        1    0.000    0.000    0.246    0.246 __init__.py:19(_register_transports)
    16112    0.016    0.000    0.245    0.000 dataset.py:1159(_replace_with_new_dims)
    28768    0.010    0.000    0.244    0.000 utils.py:514(__getitem__)
    63557    0.186    0.000    0.242    0.000 indexes.py:1814(filter_indexes_from_coords)
   287541    0.099    0.000    0.239    0.000 utils.py:77(is_duck_array)
  1397484    0.237    0.000    0.237    0.000 {method 'get' of 'dict' objects}
    18410    0.008    0.000    0.234    0.000 coordinates.py:834(__getitem__)
    20712    0.016    0.000    0.234    0.000 multi.py:2957(_get_loc_single_level_index)
   245898    0.108    0.000    0.233    0.000 __init__.py:741(__getitem__)
      105    0.003    0.000    0.232    0.002 artist.py:159(_update_set_signature_and_docstring)
        1    0.000    0.000    0.231    0.231 masked.py:1(<module>)
        5    0.000    0.000    0.230    0.046 Image.py:315(preinit)
36346/32318    0.109    0.000    0.230    0.000 cbook.py:1685(_safe_first_finite)
      104    0.000    0.000    0.228    0.002 artist.py:126(__init_subclass__)
      217    0.000    0.000    0.228    0.001 pathlib.py:1005(open)
      161    0.000    0.000    0.228    0.001 _mathtext.py:1081(__init__)
      161    0.000    0.000    0.227    0.001 _mathtext.py:1096(_update_metrics)
    49679    0.059    0.000    0.226    0.000 colors.py:268(to_rgba)
    79388    0.089    0.000    0.226    0.000 indexes.py:432(safe_cast_to_index)
    18410    0.039    0.000    0.225    0.000 dataarray.py:859(_getitem_coord)
    12945    0.062    0.000    0.224    0.000 indexing.py:463(__init__)
    60398    0.030    0.000    0.222    0.000 coordinates.py:94(__iter__)
     1725    0.026    0.000    0.216    0.000 concat.py:442(_parse_datasets)
        1    0.000    0.000    0.215    0.215 diskutils.py:1(<module>)
    87286    0.085    0.000    0.215    0.000 transforms.py:1889(__init__)
  1254358    0.212    0.000    0.212    0.000 {method 'append' of 'list' objects}
34847/33433    0.018    0.000    0.211    0.000 {built-in method builtins.next}
    64680    0.087    0.000    0.208    0.000 concat.py:574(ensure_common_dims)
        1    0.000    0.000    0.207    0.207 contour.py:1(<module>)
    25580    0.014    0.000    0.206    0.000 transforms.py:1340(__add__)
    45736    0.017    0.000    0.205    0.000 missing.py:101(isna)
    16120    0.015    0.000    0.200    0.000 cbook.py:1348(_check_1d)
     6907    0.032    0.000    0.198    0.000 variable.py:2306(_binary_op)
    15398    0.006    0.000    0.196    0.000 transforms.py:2786(get_affine)
        2    0.000    0.000    0.195    0.097 local.py:1(<module>)
   466106    0.121    0.000    0.194    0.000 generic.py:37(_check)
        1    0.000    0.000    0.193    0.193 __init__.py:240(_check_versions)
        1    0.000    0.000    0.193    0.193 backend_bases.py:1(<module>)
        3    0.000    0.000    0.190    0.063 _mathtext.py:2188(math_string)
     3450    0.018    0.000    0.189    0.000 concat.py:345(process_subset_opt)
    25580    0.026    0.000    0.188    0.000 transforms.py:2498(composite_transform_factory)
    45736    0.038    0.000    0.187    0.000 missing.py:184(_isna)
        5    0.000    0.000    0.185    0.037 PngImagePlugin.py:1233(_save)
     8058    0.005    0.000    0.184    0.000 dataarray.py:568(_to_temp_dataset)
        8    0.000    0.000    0.184    0.023 base.py:1(<module>)
        6    0.000    0.000    0.184    0.031 _mathtext.py:779(__init__)
    12945    0.007    0.000    0.183    0.000 indexing.py:1337(_logical_any)
     31/6    0.000    0.000    0.183    0.031 core.py:5443(parseImpl)
    12945    0.125    0.000    0.181    0.000 base.py:3955(_get_indexer)
    65873    0.117    0.000    0.180    0.000 indexes.py:1507(get_unique)
     8058    0.028    0.000    0.179    0.000 dataarray.py:611(_to_dataset_whole)
      117    0.000    0.000    0.179    0.002 artist.py:1837(kwdoc)
     3452    0.002    0.000    0.179    0.000 _typed_ops.py:309(__rmul__)
    12965    0.112    0.000    0.177    0.000 {built-in method _functools.reduce}
        5    0.000    0.000    0.177    0.035 ImageFile.py:517(_save)
        5    0.000    0.000    0.177    0.035 ImageFile.py:545(_encode_tile)
    18121    0.076    0.000    0.175    0.000 coordinates.py:727(variables)
    43146    0.018    0.000    0.175    0.000 base.py:782(_rename)
    25888    0.034    0.000    0.175    0.000 indexes.py:1495(dims)
     8059    0.022    0.000    0.174    0.000 _base.py:120(_process_plot_format)
    48322    0.046    0.000    0.173    0.000 base.py:773(_view)
    63548    0.026    0.000    0.173    0.000 artist.py:416(pchanged)
24190/16131    0.014    0.000    0.173    0.000 transforms.py:2384(__eq__)
    54482    0.042    0.000    0.172    0.000 __init__.py:280(_compile)
        1    0.000    0.000    0.172    0.172 api.py:1362(dump_to_store)
       10    0.172    0.017    0.172    0.017 {method 'encode' of 'ImagingEncoder' objects}
        1    0.000    0.000    0.172    0.172 common.py:362(store)
   515790    0.113    0.000    0.170    0.000 base.py:909(__len__)
        1    0.000    0.000    0.170    0.170 common.py:414(set_variables)
        1    0.000    0.000    0.169    0.169 spec.py:1(<module>)
       36    0.000    0.000    0.169    0.005 <frozen posixpath>:431(realpath)
    65/36    0.001    0.000    0.169    0.005 <frozen posixpath>:440(_joinrealpath)
300913/254215    0.082    0.000    0.169    0.000 artist.py:317(stale)
    12954    0.020    0.000    0.168    0.000 frame.py:4608(_box_col_values)
     9302    0.009    0.000    0.166    0.000 markers.py:225(__init__)
      523    0.166    0.000    0.166    0.000 {built-in method posix.lstat}
       17    0.000    0.000    0.165    0.010 common.py:275(add)
       17    0.163    0.010    0.165    0.010 netCDF4_.py:77(__setitem__)
        1    0.000    0.000    0.164    0.164 scheduler.py:1(<module>)
        1    0.000    0.000    0.163    0.163 Image.py:1(<module>)
    11219    0.034    0.000    0.160    0.000 managers.py:1412(_insert_update_blklocs_and_blknos)
13355/12960    0.010    0.000    0.160    0.000 contextlib.py:132(__enter__)
        1    0.000    0.000    0.159    0.159 worker.py:1(<module>)
    56094    0.053    0.000    0.158    0.000 common.py:1081(is_numeric_dtype)
   114777    0.067    0.000    0.158    0.000 common.py:1434(_is_dtype_type)
    11924    0.023    0.000    0.158    0.000 transforms.py:813(from_extents)
    11508    0.019    0.000    0.157    0.000 indexing.py:1767(__getitem__)
     3452    0.041    0.000    0.156    0.000 computation.py:707(apply_variable_ufunc)
     8059    0.004    0.000    0.156    0.000 transforms.py:1710(__eq__)
     8211    0.011    0.000    0.156    0.000 patches.py:880(get_bbox)
     8058    0.042    0.000    0.155    0.000 dataarray.py:508(_replace_maybe_drop_dims)
  1403149    0.154    0.000    0.154    0.000 core.py:478(dims)
    12948    0.094    0.000    0.153    0.000 cast.py:1157(maybe_infer_to_datetimelike)
     1062    0.039    0.000    0.153    0.000 <frozen importlib._bootstrap_external>:751(_compile_bytecode)
      158    0.001    0.000    0.153    0.001 axis.py:1555(_get_tick)
      117    0.004    0.000    0.152    0.001 artist.py:1598(pprint_setters)
     8059    0.009    0.000    0.152    0.000 transforms.py:2162(__eq__)
      166    0.000    0.000    0.151    0.001 axis.py:1606(get_major_ticks)
     1726    0.008    0.000    0.151    0.000 algorithms.py:610(factorize)
   140951    0.049    0.000    0.150    0.000 utils.py:106(is_dict_like)
    39694    0.049    0.000    0.150    0.000 indexing.py:1656(__init__)
        6    0.000    0.000    0.149    0.025 _mathtext.py:2196(non_math)
        2    0.000    0.000    0.148    0.074 dates.py:1(<module>)
    12947    0.056    0.000    0.148    0.000 indexing.py:416(__init__)
    25198    0.039    0.000    0.148    0.000 transforms.py:2348(__init__)
16843/16834    0.055    0.000    0.147    0.000 transforms.py:1777(__eq__)
    63602    0.083    0.000    0.147    0.000 cbook.py:285(process)
        1    0.000    0.000    0.146    0.146 datasets.py:1(<module>)
        1    0.000    0.000    0.145    0.145 delayed.py:1(<module>)
        1    0.000    0.000    0.144    0.144 rrule.py:1(<module>)
    40562    0.050    0.000    0.144    0.000 base.py:5170(_get_engine_target)
     6904    0.003    0.000    0.141    0.000 dtypes.py:220(__init__)
     1727    0.001    0.000    0.141    0.000 series.py:5773(isna)
    11508    0.013    0.000    0.140    0.000 variable.py:2678(_finalize_indexing_result)
     1725    0.010    0.000    0.140    0.000 indexes.py:671(concat)
     1727    0.002    0.000    0.140    0.000 generic.py:8693(isna)
    44878    0.035    0.000    0.140    0.000 base.py:609(_dtype_to_subclass)
       28    0.000    0.000    0.140    0.005 font_manager.py:1518(_cached_realpath)
    50934    0.131    0.000    0.139    0.000 transforms.py:182(set_children)
    12945    0.023    0.000    0.138    0.000 base.py:6394(_should_compare)
    19565    0.041    0.000    0.138    0.000 variable.py:659(_broadcast_indexes_basic)
        1    0.000    0.000    0.138    0.138 api.py:133(_get_default_engine)
        1    0.000    0.000    0.138    0.138 api.py:114(_get_default_engine_netcdf)
     6904    0.006    0.000    0.138    0.000 dtypes.py:373(_finalize)
    39121    0.110    0.000    0.137    0.000 merge.py:164(_assert_prioritized_valid)
    48442    0.024    0.000    0.137    0.000 cbook.py:2309(_unpack_to_numpy)
    52715    0.060    0.000    0.137    0.000 numerictypes.py:357(issubdtype)
    26476    0.039    0.000    0.136    0.000 dataarray.py:491(_replace)
        1    0.000    0.000    0.135    0.135 text.py:1(<module>)
    24163    0.082    0.000    0.135    0.000 function_base.py:5563(append)
     9302    0.021    0.000    0.133    0.000 markers.py:306(_set_marker)
    38281    0.028    0.000    0.133    0.000 pycompat.py:91(is_chunked_array)
    15532    0.022    0.000    0.132    0.000 base.py:5552(equals)
        1    0.000    0.000    0.131    0.131 highlevelgraph.py:1(<module>)
    50923    0.034    0.000    0.131    0.000 base.py:7688(maybe_extract_name)
        3    0.000    0.000    0.131    0.044 numeric.py:1(<module>)
     3452    0.012    0.000    0.130    0.000 dtypes.py:550(validate_categories)
    79388    0.075    0.000    0.129    0.000 indexes.py:420(_maybe_cast_to_cftimeindex)
    12945    0.043    0.000    0.128    0.000 numeric.py:1393(moveaxis)
   458212    0.097    0.000    0.128    0.000 indexes.py:1454(<genexpr>)
    14671    0.055    0.000    0.127    0.000 common.py:231(asarray_tuplesafe)
   246216    0.071    0.000    0.125    0.000 __init__.py:690(_get)
        1    0.000    0.000    0.125    0.125 _build_tlz.py:1(<module>)
    13379    0.006    0.000    0.124    0.000 __init__.py:226(compile)
     4252    0.009    0.000    0.124    0.000 artist.py:1470(get_valid_values)
   113049    0.093    0.000    0.123    0.000 frozen.py:76(__getitem__)
     8749    0.062    0.000    0.123    0.000 colors.py:310(_to_rgba_no_colorcycle)
    77640    0.051    0.000    0.123    0.000 common.py:1277(is_extension_array_dtype)
    16112    0.041    0.000    0.122    0.000 dataset.py:2749(_validate_indexers)
    15780    0.009    0.000    0.121    0.000 backend_bases.py:690(new_gc)
        2    0.000    0.000    0.121    0.061 widgets.py:1(<module>)
        2    0.000    0.000    0.120    0.060 shape_base.py:1(<module>)
   186355    0.091    0.000    0.120    0.000 merge.py:337(append)
   115820    0.084    0.000    0.119    0.000 transforms.py:1769(__init__)
     8059    0.008    0.000    0.118    0.000 transforms.py:2391(_iter_break_from_left_to_right)
    56094    0.045    0.000    0.118    0.000 common.py:137(is_object_dtype)
     1727    0.006    0.000    0.118    0.000 series.py:607(_init_dict)
        1    0.000    0.000    0.118    0.118 tutorial.py:1(<module>)
    22695    0.047    0.000    0.117    0.000 transforms.py:758(__init__)
        1    0.000    0.000    0.116    0.116 fromnumeric.py:1(<module>)
      158    0.004    0.000    0.115    0.001 axis.py:65(__init__)
   159895    0.115    0.000    0.115    0.000 {method 'copy' of 'numpy.ndarray' objects}
        9    0.000    0.000    0.115    0.013 figure.py:658(add_subplot)
       12    0.000    0.000    0.114    0.010 common.py:1(<module>)
        9    0.000    0.000    0.114    0.013 _base.py:569(__init__)
    34239    0.082    0.000    0.113    0.000 indexing.py:209(expanded_indexer)
     1726    0.007    0.000    0.113    0.000 base.py:1045(astype)
     1725    0.017    0.000    0.112    0.000 coordinates.py:661(copy)
    15780    0.031    0.000    0.112    0.000 backend_bases.py:766(__init__)
        1    0.000    0.000    0.112    0.112 _methods.py:1(<module>)
     1062    0.112    0.000    0.112    0.000 {built-in method marshal.loads}
    24163    0.022    0.000    0.111    0.000 alignment.py:327(_need_reindex)
   103515    0.031    0.000    0.111    0.000 duck_array_ops.py:225(<genexpr>)
    16059    0.017    0.000    0.110    0.000 artist.py:1093(set_label)
     8056    0.024    0.000    0.110    0.000 dataset.py:2815(_get_indexers_coords_and_indexes)
     1729    0.001    0.000    0.110    0.000 _typed_ops.py:257(__truediv__)
    24990    0.094    0.000    0.109    0.000 cbook.py:2011(_setattr_cm)
        3    0.000    0.000    0.109    0.036 indexing.py:1(<module>)
   703192    0.108    0.000    0.108    0.000 {built-in method builtins.issubclass}
   456527    0.072    0.000    0.108    0.000 base.py:3809(<genexpr>)
      352    0.001    0.000    0.108    0.000 _compiler.py:740(compile)
     1725    0.014    0.000    0.107    0.000 coordinates.py:271(__init__)
        2    0.000    0.000    0.107    0.054 accessors.py:1(<module>)
    12950    0.033    0.000    0.107    0.000 warnings.py:131(filterwarnings)
     8860    0.015    0.000    0.107    0.000 path.py:99(__init__)
      8/5    0.000    0.000    0.107    0.021 __init__.py:64(__getattr__)
   177742    0.085    0.000    0.106    0.000 merge.py:565(merge_attrs)
    47462    0.030    0.000    0.105    0.000 common.py:1571(validate_all_hashable)
    85081    0.045    0.000    0.104    0.000 {built-in method numpy.asanyarray}
   125479    0.104    0.000    0.104    0.000 {method 'astype' of 'numpy.ndarray' objects}
    87/82    0.000    0.000    0.104    0.001 core.py:5173(parseImpl)
   518399    0.103    0.000    0.103    0.000 {built-in method math.sqrt}
     1729    0.011    0.000    0.103    0.000 _optional.py:85(import_optional_dependency)
    11508    0.009    0.000    0.103    0.000 indexing.py:1715(_handle_result)
        1    0.000    0.000    0.103    0.103 compute.py:1(<module>)
    16112    0.018    0.000    0.101    0.000 variable.py:546(to_base_variable)
        1    0.000    0.000    0.101    0.101 dataarray.py:1(<module>)
6904/3452    0.010    0.000    0.101    0.000 {built-in method _operator.mul}
     1726    0.003    0.000    0.100    0.000 indexes.py:885(remove_unused_levels_categories)
     1724    0.002    0.000    0.100    0.000 variable.py:2782(equals)
        2    0.000    0.000    0.099    0.050 _parser.py:1(<module>)
     3452    0.002    0.000    0.099    0.000 _typed_ops.py:629(__rmul__)
     8059    0.006    0.000    0.099    0.000 dataarray.py:791(to_numpy)
    18295    0.018    0.000    0.099    0.000 {method 'any' of 'numpy.ndarray' objects}
    16395    0.085    0.000    0.099    0.000 alignment.py:286(assert_no_index_conflict)
    71613    0.019    0.000    0.098    0.000 alignment.py:906(is_alignable)
   127382    0.098    0.000    0.098    0.000 {built-in method numpy.array}
      801    0.002    0.000    0.098    0.000 font_manager.py:595(__init__)
        3    0.000    0.000    0.098    0.033 _base.py:1(<module>)
        1    0.000    0.000    0.098    0.098 environment.py:1(<module>)
    27622    0.065    0.000    0.097    0.000 numeric.py:274(full)
    19700    0.014    0.000    0.097    0.000 artist.py:103(_stale_axes_callback)
     9078    0.010    0.000    0.096    0.000 lines.py:647(set_data)
        1    0.000    0.000    0.095    0.095 index_tricks.py:1(<module>)
     1725    0.004    0.000    0.095    0.000 indexes.py:649(_concat_indexes)
    41368    0.068    0.000    0.095    0.000 __init__.py:64(check_isinstance)
    30330    0.042    0.000    0.095    0.000 _ufunc_config.py:33(seterr)
    27601    0.013    0.000    0.095    0.000 utils.py:535(__init__)
    38820    0.029    0.000    0.095    0.000 utils.py:559(update)
        9    0.000    0.000    0.094    0.010 _base.py:1381(clear)
        9    0.000    0.000    0.094    0.010 _base.py:1254(__clear)
        1    0.000    0.000    0.093    0.093 coordinates.py:1(<module>)
    56998    0.061    0.000    0.092    0.000 generic.py:6301(__setattr__)
        1    0.000    0.000    0.092    0.092 ws.py:1(<module>)
     1519    0.001    0.000    0.092    0.000 font_manager.py:615(_from_any)
     8059    0.005    0.000    0.092    0.000 core.py:825(to_numpy)
    11508    0.025    0.000    0.092    0.000 indexing.py:1687(_convert_scalar)
     7305    0.050    0.000    0.090    0.000 inspect.py:875(cleandoc)
    19466    0.014    0.000    0.090    0.000 {method 'all' of 'numpy.ndarray' objects}
     8604    0.023    0.000    0.090    0.000 stride_tricks.py:480(broadcast_arrays)
